"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC126305261",35.59338237253,-2.77608883074726,0.678574424749291,-4.09106021314158,0.0000429405614702167,0.000618505786030214
"LOC126305262",11.9958150379594,-3.89703343984827,0.826336165375292,-4.71603882673873,0.00000240480563347532,0.0000432865014025558
"LOC126305264",155.139127917257,-1.86616059707989,0.278725896938804,-6.69532547056299,0.000000000021519213903523,0.000000000981190647190434
"LOC126305398",1116.53999346237,-1.37869741123132,0.282420704378852,-4.88171507915325,0.00000105167134500827,0.0000205411552067572
"LOC126305423",80.1653481073777,-1.93271315061724,0.285465205018991,-6.77039834150248,0.0000000000128428298634148,0.000000000614047802844521
"LOC126305406",280.712883327434,-2.35703253998007,0.417368497832926,-5.64736570253465,0.0000000162925016942659,0.000000439897545745179
"LOC126305362",3045.40506193352,-2.42627227705734,0.390972348501318,-6.20573881083347,0.00000000054440531229546,0.00000001912362538344
"LOC126305427",4.91996408046976,-3.32531615005133,1.09850358409315,-3.02713272692368,0.00246885528115222,0.0230170191072891
"LOC126305419",1058.9933013195,-3.28039947189707,0.915912347106604,-3.58156485416968,0.000341542327638017,0.00406485553290881
"LOC126305428",87.1123235742004,-2.40782686127474,0.393335823197488,-6.12155496466389,0.000000000926665414677024,0.0000000311984908559966
"LOC126305422",3.26551742340503,-5.1936573899063,1.84072459966285,-2.821528756044,0.00477953522994729,0.0403026332617111
"LOC126305364",201.682248343378,-1.69176846740717,0.492416121050026,-3.43564801209118,0.000591138456300172,0.00655392636332799
"LOC126305391",288.177098348479,-3.02724408473664,0.350861042457,-8.62804278165948,0.00000000000000000624107363524654,0.000000000000000868076605629746
"LOC126305380",419.205541942466,-2.27805398080252,0.51542859453665,-4.4197275916568,0.00000988253947240724,0.000157868408973373
"LOC126305417",18.1096969362999,-2.48482629675324,0.588997730187033,-4.21873662563045,0.0000245675049070403,0.00036931718621173
"LOC126305421",132.737271959518,-2.20476435804057,0.306178022485907,-7.20092297983946,0.000000000000598063249379183,0.0000000000350439614636228
"LOC126305412",188.228787893922,-2.97352570490809,0.235631252632274,-12.6194028665144,1.65068160338978e-36,2.84123570983465e-33
"LOC126305381",38.4758693064497,-2.02099281718766,0.700735090053845,-2.88410391583554,0.00392529201328165,0.0340587719110828
"LOC126305411",73.9140557585848,-2.38078966811752,0.631104228645603,-3.77241913467586,0.00016167237259899,0.00205561271531679
"LOC126305403",135.347594273057,-2.00558933089971,0.31842183652451,-6.29852950033258,0.000000000300482544690559,0.0000000111526809713989
"LOC126305367",17.8143235966057,-2.74423569009423,0.623766817915562,-4.39945763589129,0.0000108521759252062,0.000172557116039364
"LOC126305416",79.1793116039677,-2.61857735061117,0.448562170297201,-5.83771330711235,0.00000000529221184586474,0.000000156046589116825
"LOC126305392",409.832720354035,-1.3499968623853,0.410455430545754,-3.28902180826382,0.00100536233420097,0.0105517068155087
"LOC126305395",127.544283396108,-2.93954865746322,0.376955957507054,-7.79812229763794,0.00000000000000628350999691879,0.00000000000052438747065195
"LOC126305388",27.6677077818166,-2.03259310012969,0.446687044444734,-4.55037397078834,0.00000535506540661199,0.0000894893818556397
"LOC126305410",77.4480487280858,-2.54727908782446,0.769053419769851,-3.31222646222257,0.0009255658927183,0.00983801171997436
"LOC126305414",59.7486048536946,-4.15189919423124,0.884668484601468,-4.6931695505143,0.00000269004358743923,0.0000476116969139308
"LOC126307534",519.862327921646,-2.49746930087933,0.500559756149347,-4.98935295975768,0.000000605818669257814,0.000012413873624524
"LOC126307545",1415.50465094037,-2.97551960047743,0.458734467334351,-6.48636588780391,0.0000000000879314777354015,0.0000000036036203821919
"LOC126307533",292.239154902404,-2.65436295097303,0.318400584101664,-8.33655176375401,0.0000000000000000764883403764213,0.00000000000000885079367212875
"LOC126307532",240.757730939767,-3.34964722750984,0.381737234725853,-8.77474587962425,0.00000000000000000171290224688233,0.000000000000000259194109226041
"LOC126307546",175.916304176949,-2.08603996081353,0.358515917873865,-5.81854209761323,0.00000000593631099435871,0.000000172912529786055
"LOC126307539",81.485067695263,-2.77029259606552,0.44752069068847,-6.1903117636945,0.000000000600453343638997,0.000000021038785093916
"LOC126307542",281.963752476451,-2.2752644625771,0.560541293129356,-4.0590487988403,0.0000492730168656332,0.000701643683805346
"LOC126307529",121.170200861061,-1.60648017019909,0.311803478653921,-5.15222016487561,0.000000257420567632276,0.00000566243005798154
"LOC126311090",3.88741273980496,-2.92562134187503,0.931694559773058,-3.14010778659871,0.00168885683937982,0.0165284709866809
"LOC126311119",299.486633885447,-2.15611288314253,0.728417766245872,-2.95999491370829,0.00307644121454222,0.0277423677303512
"LOC126311114",82.2678015310557,-2.49350674376612,0.343408185139666,-7.26105798192316,0.000000000000384074253152777,0.0000000000234013383447511
"LOC126311096",9.66161638564514,-3.65829836038271,0.844904481539879,-4.32983661503994,0.0000149220012834025,0.000231652714399608
"LOC126311109",51.9012378719841,-2.57616554631002,0.835625922711377,-3.08291721964665,0.00204982166435899,0.019560668273197
"LOC126311117",576.064492814976,-3.17800277051641,0.304364216651613,-10.4414467820114,1.60348028796658e-25,0.000000000000000000000073599745217666
"LOC126311107",214.246660057317,-2.95174105991562,0.332748331792543,-8.87079145976284,0.000000000000000000726278505523562,0.000000000000000114952356563902
"LOC126311102",159.797037500679,-2.37699832010897,0.326368481357423,-7.28317363926389,0.000000000000326057111195494,0.0000000000204792466215189
"LOC126311118",50.6001253778124,-2.36749290794733,0.402253969063491,-5.88556755191059,0.00000000396690316044472,0.000000119527913609024
"LOC126311086",1541.29170156079,-2.55736071808884,0.559643201215191,-4.56962706334297,0.00000488592868815101,0.0000822484572565274
"LOC126311288",16.7270455772059,-3.42282342026015,0.646392409676991,-5.29527167865503,0.000000118839594951636,0.00000276422503797977
"LOC126311293",133.76989748503,-1.83274402498347,0.572492303115572,-3.20134264689578,0.00136788763377961,0.0137688689452816
"LOC126311270",53.4410157598565,-3.63782559642945,0.568843253033145,-6.395128318798,0.000000000160412585830252,0.00000000620472277214207
"LOC126311292",27.2988153845376,-2.01341501099525,0.622818974873519,-3.23274513497943,0.00122606893743521,0.0124874033050909
"LOC126311295",215.891961627074,-2.49310895068624,0.724561745968553,-3.44085092065355,0.000579887937492192,0.00643437300505036
"LOC126311283",866.814005727359,-2.49404274346668,0.241303589641021,-10.3357051056596,4.8582591297829e-25,0.000000000000000000000209056963178471
"LOC126311286",161.430289331939,-2.00964079328682,0.453670544018221,-4.42973611530334,0.00000943484641758461,0.000151596073710782
"LOC126311271",55.1883327436424,-1.77799759908433,0.619967485614606,-2.86788846244365,0.00413221180708546,0.0355783740131044
"LOC126311397",9.12726300006223,-2.32733477840988,0.691282712694827,-3.36669026386793,0.000760760824071036,0.00824207438824403
"LOC126311678",93.1992685470396,-3.62781769367055,0.670895387233712,-5.40742679515066,0.0000000639366616011214,0.00000156534073828389
"LOC126311682",8.24639767300182,-2.9193797731338,0.721655295285241,-4.04539368339269,0.000052235267841473,0.000739999627754201
"LOC126311680",101.098291965211,-2.92944055300214,0.388977154628087,-7.53113780114687,0.0000000000000503000689425925,0.00000000000362634528449999
"LOC126311679",102.698710486217,-3.4036170781036,0.547089644648227,-6.22131511974073,0.000000000493004855289981,0.0000000175418006649691
"LOC126311708",5.37262722633211,-2.81479494004784,0.775478776502927,-3.62975109743344,0.000283694644715515,0.00342073139906536
"LOC126312944",329.266020596422,-2.89281049388558,0.323542223975218,-8.94106017552491,0.000000000000000000385454402390064,0.0000000000000000655272484063109
"LOC126312961",306.639852511398,-2.32901076685026,0.594539368897039,-3.91733649391617,0.0000895327329533396,0.00120987804982089
"LOC126312951",951.129480796674,-2.6928360670649,0.366782203719626,-7.34178496054663,0.000000000000210763839854569,0.0000000000138200860704639
"LOC126312950",4.866874010774,-2.72217088558376,0.911654420762792,-2.9859679540698,0.00282682264607954,0.0258125648783258
"LOC126312941",178.699326591587,-2.23878959658061,0.395407195866699,-5.66198496128372,0.0000000149631940700665,0.000000407199965108331
"LOC126312948",4.75937050703973,-3.10238396991105,1.12183129924842,-2.76546390886893,0.00568418946534702,0.0467849903991802
"LOC126312935",81.668153049213,-2.69716723146091,0.713391004714537,-3.7807698914569,0.000156344129432965,0.00199567581206111
"LOC126312962",486.371033581964,-2.67616683392369,0.387640104900773,-6.90374086708271,0.0000000000050650658991374,0.000000000257365156572406
"LOC126313202",6.41009977576489,-3.39826973041359,1.07066473860264,-3.17398117999926,0.00150363440031027,0.0149494914745649
"LOC126313288",243.004494762414,-2.74517275139581,0.460455206159771,-5.96186711469884,0.00000000249371913536178,0.0000000783984303514422
"LOC126313637",7.18750732591063,-2.52467675524759,0.709792255974341,-3.55692349979492,0.000375223365799208,0.004397298508132
"LOC126313591",1687.40598792082,-2.33602023589772,0.273773090140074,-8.53268754318589,0.0000000000000000142986490112619,0.00000000000000185747544231204
"LOC126313576",724.103939638339,-2.78267798934739,0.472287133266157,-5.89191996424602,0.00000000381734068225043,0.000000115526991636458
"LOC126313586",43.1519836079226,-2.14570117666324,0.466647407376947,-4.59812085686783,0.00000426318680525572,0.0000725637605789508
"LOC126313583",9.99794757227404,-2.47235370920663,0.720728358141477,-3.43035442032838,0.000602793334613454,0.00667239888876789
"LOC126313572",169.920563399618,-2.83412764440706,0.473166245284254,-5.98970799936175,0.00000000210218122343511,0.0000000670070264969943
"LOC126313577",107.911819290223,-2.74558171943891,0.413614184120221,-6.63802602727202,0.0000000000317911739124229,0.000000001407602780624
"LOC126313551",207.276316155796,-2.55406234541141,0.375252558939838,-6.80624897702799,0.0000000000100176285051922,0.000000000490899446677926
"LOC126313588",439.62681375558,-2.73464489173868,0.338743388909532,-8.07290999993219,0.000000000000000686422052362262,0.000000000000069500232801679
"LOC126313560",983.582920419325,-2.26314678858749,0.401105682696369,-5.64227056912742,0.0000000167822089748512,0.000000451349643718166
"LOC126313573",248.582639603527,-3.00682171238844,0.444792855045881,-6.76004948883067,0.0000000000137944613630665,0.000000000654999079204918
"LOC126313574",211.011673856511,-3.04489189000793,0.540386828639319,-5.63465230578415,0.0000000175411876578961,0.000000470842405554055
"LOC126313570",646.658759502518,-3.24071233235325,0.512774816319028,-6.31995220751445,0.000000000261644209133926,0.00000000979032815156021
"LOC126313575",129.392079493619,-2.21648547132178,0.252291081130221,-8.78542935958064,0.00000000000000000155768410897941,0.00000000000000023832566867385
"LOC126313580",14.6454208639622,-2.8803442812736,0.580032348644939,-4.96583386771894,0.00000068406496950208,0.0000139756300149016
"LOC126313552",636.018525779353,-2.9439349219575,0.456610047726733,-6.44737218686732,0.000000000113806074094322,0.00000000459562944363289
"LOC126313582",576.150485109714,-2.29669207973697,0.479953543044234,-4.78523830696109,0.00000170784575182123,0.0000314819759070661
"LOC126313589",336.779702747501,-2.07299395768109,0.330674386440662,-6.26898859628814,0.000000000363400740328283,0.0000000132032406182598
"LOC126313553",24.1847473372801,-3.22205827740276,0.503008832324044,-6.40556998276934,0.000000000149808648724565,0.00000000584381046157866
"LOC126313558",115.748296932747,-2.17313021888115,0.303346292867144,-7.16385948989629,0.000000000000784368006611083,0.0000000000450031143793109
"LOC126313557",439.021053524286,-3.60049536813139,0.495656455077234,-7.26409457851276,0.000000000000375545187010782,0.0000000000229833654450598
"LOC126313585",888.425216568782,-2.61722673162315,0.325810168493104,-8.03298050434713,0.000000000000000951327894637237,0.0000000000000935698936368197
"LOC126313561",75.7667864653468,-2.94122658598166,0.644551623712747,-4.56321336844921,0.00000503765707117067,0.000084699069438364
"LOC126313564",71.697915501081,-2.45473383538258,0.45421489919996,-5.40434459483005,0.000000065045789505921,0.00000158808603102222
"LOC126313571",99.1656680874699,-2.77843545531513,0.362451242997404,-7.66568058185699,0.000000000000017788539057333,0.00000000000136842560234344
"LOC126313592",213.824775409427,-2.78116624944679,0.428264357667778,-6.49404088771789,0.0000000000835640523070091,0.00000000343485671721646
"LOC126313587",41.7166941000516,-3.16636585678538,0.984774565697985,-3.21532050793892,0.00130298952069018,0.0132010603890515
"LOC126313547",157.516515474723,-3.30606847495679,0.626796770439232,-5.27454612224636,0.000000133085046230975,0.00000308515334444533
"LOC126313546",27.2671762983172,-1.93436325827308,0.363274072859378,-5.32480406060211,0.000000101061918205477,0.00000237478261721743
"LOC126313559",3361.80263765024,-2.72124432170492,0.391390812017081,-6.95275473555615,0.00000000000358221181215786,0.000000000186844911565961
"LOC126313541",686.39075267946,-3.68935019862891,0.468216687917329,-7.87957860929621,0.00000000000000328486986109681,0.000000000000293718558359111
"LOC126313566",101.510373210404,-1.72243683611492,0.38939010963413,-4.42342215043242,0.00000971496485626975,0.000155476722352024
"LOC126313550",216.262877402131,-3.89660359515718,0.540074000007519,-7.21494386899375,0.000000000000539562283289892,0.0000000000321635179259819
"LOC126313704",8.63657660076357,-1.79120685080118,0.561692112247173,-3.18894784481672,0.00142791637698293,0.01435212300077
"LOC126313705",568.072130855906,-3.06606614674757,0.419200309595345,-7.3140836887913,0.000000000000259143606063801,0.000000000016832110639144
"LOC126313706",280.966203957914,-2.13114394677868,0.494269324045903,-4.31170587187959,0.0000161999840434378,0.000250082713316299
"LOC126313707",56.4189449047565,-3.38153139835923,0.699401502218418,-4.83489295867025,0.0000013321729969938,0.0000253020995429029
"LOC126313716",774.142377208624,-2.55379921986014,0.345821112173456,-7.38474063601764,0.000000000000152750856846934,0.0000000000103614743782378
"LOC126313779",7.127068678514,-4.35308492524883,0.979720480156376,-4.44319069920231,0.00000886345401618243,0.00014297902965151
"LOC126313776",136.370093055593,-2.11769938354359,0.350953889279726,-6.03412427737959,0.00000000159827030683458,0.0000000519060899177174
"LOC126313726",85.3260268785383,-2.13939039334421,0.529058221439646,-4.04377118934588,0.000052598252963804,0.000744376097956404
"LOC126313725",49.8933993941019,-3.55465749032423,0.611555271866881,-5.81248769137908,0.00000000615512108267366,0.000000178058859891631
"LOC126313724",11.0919802180397,-1.91793896906517,0.626647527413729,-3.06063438402254,0.00220868619505906,0.0209315959435397
"LOC126313722",24.8278954208594,-2.20684440574652,0.629092885150099,-3.50797864328091,0.000451525296174064,0.00517693865804901
"LOC126314048",154.469630883694,-2.51282166810187,0.370737292161045,-6.77790371034572,0.0000000000121932065549105,0.000000000585019004394138
"LOC126314146",9.53832858776518,-1.99534930177401,0.67360038197383,-2.96221521716942,0.00305434209432791,0.0275792069763248
"LOC126314137",343.893377128534,-2.68265033094093,0.514408365424836,-5.21502081080156,0.000000183796599435337,0.00000414898225282719
"LOC126314139",1.84633531945222,-3.55029165398676,1.28093441008643,-2.77164203415162,0.00557743338373087,0.0460715403083228
"LOC126314160",104.463569941077,-3.07756209764684,0.477593617241971,-6.44389285480673,0.000000000116447307422599,0.00000000468853632517307
"LOC126314161",28.5547878108315,-2.97957238214634,0.568191390105656,-5.24395904977069,0.000000157167096497438,0.00000359500152619556
"LOC126314169",16.4305768146325,-4.2947395999163,0.684805489025897,-6.27147367937333,0.00000000035764676385481,0.0000000130285606832824
"LOC126314168",240.906842572479,-1.81870292294476,0.330007699621966,-5.51109239277793,0.0000000356613455900713,0.000000909364312546819
"LOC126314305",2065.46256682557,-3.52517258153278,0.563214947683427,-6.25901815289572,0.000000000387408780446438,0.0000000140016244271587
"LOC126314313",5.07039911086153,-2.76021477631273,0.782019581012106,-3.52959803479653,0.000416191477126896,0.00480784953023268
"LOC126314333",67.4728589819898,-2.29523124507143,0.47333784172422,-4.84903390929115,0.00000124064214068116,0.000023760281331265
"LOC126314386",36.1264798072304,-2.80550828441785,0.504122980785159,-5.56512674754152,0.0000000261961932482007,0.000000680606756656082
"LOC126314399",194.259541401628,-2.25460851139118,0.458034196410792,-4.92235848121942,0.000000855073960440968,0.0000171888590295944
"LOC126314389",29.3000591107408,-3.58629407809491,0.643095475152567,-5.57661220869904,0.000000024524774357444,0.000000643249796003816
"LOC126314398",34.6068376249098,-2.42137943948456,0.723487476784698,-3.34681596735521,0.000817454599693533,0.00880778547557116
"LOC126314402",25.6124453529202,-2.65710916288589,0.969031345884261,-2.74202601822052,0.00610615047136311,0.0497303984202242
"LOC126314396",50.2646437198841,-1.78269444951975,0.611037462539726,-2.91748797546738,0.003528632538131,0.0311270147662165
"LOC126314387",563.513847821129,-2.73091449326034,0.327891076772023,-8.32872464888423,0.0000000000000000817178836874091,0.00000000000000929963023450929
"LOC126314404",41.1656464514711,-2.44192052514914,0.500797443270633,-4.87606428100216,0.00000108223354926292,0.0000210485253860882
"LOC126315205",61.2321672414354,-2.19675035074377,0.441797095485366,-4.97230600470649,0.000000661611640564208,0.0000135369870587952
"LOC126315203",15.9782795150996,-2.24720797643821,0.700130298129804,-3.20969965510845,0.00132873731808066,0.0134140123680137
"LOC126315142",64.1744638988373,-2.7128943919281,0.391005486306289,-6.93825147456625,0.00000000000396982603801439,0.000000000205505656178414
"LOC126315201",1013.38729050922,-1.96232862442185,0.557571091461537,-3.51942318113747,0.000432486260740039,0.00497106495024235
"LOC126315150",700.142834113532,-2.10125015827328,0.436958098481835,-4.80881385554784,0.00000151828503482389,0.0000282142846552294
"LOC126315148",17.5578454743809,-2.1746277375113,0.586619512712183,-3.70704978335463,0.000209687735057996,0.0025965828343063
"LOC126315143",408.373951707561,-2.76058992142303,0.448679837998155,-6.15269438836336,0.000000000761775128595053,0.0000000260936405988903
"LOC126315845",108.289036713476,-1.95491390587976,0.330618628791116,-5.91289702285611,0.00000000336142348965439,0.000000104249552821038
"LOC126315919",68.176752700298,-2.55578413252441,0.565703325083534,-4.51788776766871,0.00000624595736493109,0.000103497993880988
"LOC126315916",19.726566344452,-1.97954015453527,0.512011270310076,-3.86620426018445,0.000110542365483631,0.00145522788977973
"LOC126315858",455.662641534414,-2.42437067551104,0.333054259507693,-7.27920633441121,0.000000000000335789769336577,0.0000000000209222856278944
"LOC126315925",165.144274244134,-2.16742651466548,0.284863745227085,-7.60864290728772,0.0000000000000276988874646609,0.00000000000206169556966692
"LOC126315990",98.9525237628642,-3.20131688112935,0.614453798094276,-5.21002049471939,0.000000188819772499563,0.00000425539814618492
"LOC126315937",14.8095257420261,-2.73664463211172,0.579472058988583,-4.72265157510491,0.00000232789472207969,0.0000419569506846039
"LOC126315934",9.23530933218199,-3.34548935401711,1.08962433606473,-3.07031445910947,0.00213833500816778,0.0203068090086002
"LOC126315987",11.7699385625462,-2.2045174397134,0.535937837214468,-4.1133827220921,0.0000389903165554497,0.000565749904076441
"LOC126315935",90.7422351360839,-2.49032060345377,0.624491362920599,-3.9877582802861,0.0000667005716325156,0.000927744314524989
"LOC126315985",62.6896101951562,-2.79499238225743,0.312237990372377,-8.95148082052444,0.000000000000000000350745058755655,0.0000000000000000603719932383171
"LOC126315932",46.6479932988013,-3.13866248093767,0.775555986608966,-4.04698375762803,0.0000518818397846964,0.000735749674392656
"LOC126316502",94.1916569804288,-2.83284646155876,0.392424333180768,-7.21883487345782,0.000000000000524348782688978,0.0000000000313925336418575
"LOC126316503",43.0164778579835,-2.59058802896814,0.539833480035311,-4.79886506631394,0.00000159567246185752,0.0000295328088706694
"LOC126316484",3.22406379762298,-5.16658323862251,1.18128347890805,-4.37370312111566,0.0000122156477436521,0.000192679804616368
"LOC126316501",145.09931467519,-1.875429594777,0.343164802484278,-5.46509892972756,0.0000000462648707840849,0.00000115620194318847
"LOC126316480",27.1908650034572,-2.42362957357486,0.371077032274807,-6.53133813946213,0.000000000065184643409129,0.00000000271997739316274
"LOC126316504",167.247780705199,-2.26803096502683,0.554446602930379,-4.09062108603381,0.0000430219524418372,0.00061903060096562
"LOC126316492",1.79442478412098,-4.28055168090384,1.50350058899061,-2.84705686997944,0.0044125478845859,0.0375530187705487
"LOC126316478",73.9643255894794,-3.71525483376734,0.490047308550486,-7.58142075049185,0.0000000000000341791194955026,0.00000000000251682607194156
"LOC126316483",7.58886670127909,-2.40425692075877,0.768158721588949,-3.12989601391952,0.00174868192507854,0.0170543319290854
"LOC126316571",170.278323684374,-3.49183475204899,0.875917262839898,-3.98648924982682,0.0000670581646213823,0.00093177691910841
"LOC126316573",269.793466429912,-1.58999568981305,0.430194478105336,-3.69599279101795,0.000219029187282885,0.00270253755276462
"LOC126316605",101.099872080766,-2.96554403138997,0.421136973746431,-7.04175652165735,0.0000000000018983133478682,0.000000000102108495313067
"LOC126316610",44.3412373287515,-3.09122022790684,0.674032006040117,-4.58616237835278,0.0000045146752651587,0.0000764662710962304
"LOC126316596",319.166177397671,-3.72539166490596,0.569662053688934,-6.53965213371967,0.0000000000616620889401219,0.00000000258867977044353
"LOC126316599",374.465369045488,-3.16990751606123,0.39689499399217,-7.98676618260337,0.00000000000000138524470571892,0.000000000000129760677535711
"LOC126316600",809.849190936264,-2.7204278114492,0.461541937856103,-5.89421586277899,0.00000000376464774334496,0.000000114688494305
"LOC126316606",195.455369424813,-1.70472240033425,0.266919416369579,-6.38665565630443,0.000000000169552840618529,0.00000000650346132400318
"LOC126316585",136.664369769634,-2.71678360429114,0.697463038794292,-3.8952366694408,0.0000981028921868042,0.00131280546687298
"LOC126316843",3.57420498572774,-5.33514316474738,1.51090492437495,-3.5310912544378,0.000413848943809049,0.00478882349264757
"LOC126316881",92.5517356002714,-2.96088366011902,0.400207529318119,-7.39837070322947,0.000000000000137865537169555,0.00000000000949204223412389
"LOC126316880",1277.98259827119,-2.32642006665922,0.236813628220713,-9.82384368728546,0.000000000000000000000088888236053923,0.0000000000000000000239998237345592
"LOC126316879",46.8658242115491,-2.26908667761817,0.66999279607472,-3.3867329483422,0.000707302005307931,0.00772367058928645
"LOC126317058",9.88571358661468,-2.19865239655325,0.765821916046479,-2.87097084907637,0.00409213259921085,0.0353091804073653
"LOC126317055",39.5769531570058,-1.89146032412813,0.625724680856209,-3.02283157752376,0.00250421573199001,0.0232993585334476
"LOC126317131",7.09046774925426,-4.88660694335294,1.09982049905856,-4.44309498462326,0.00000886739951506094,0.00014297902965151
"LOC126317319",1968.94237071831,-2.54362905046532,0.416659631253591,-6.10481280082829,0.00000000102921238609976,0.0000000343153863355779
"LOC126317285",54.0690103805975,-2.76893102561037,0.942662732969711,-2.93735068627067,0.00331029536512148,0.0295225176021521
"LOC126317306",117.779662132266,-2.76633938870358,0.300780745078188,-9.19719574464274,0.0000000000000000000367412762206209,0.00000000000000000722753390797072
"LOC126317323",9.79893714462452,-2.23815473345436,0.674511441546969,-3.31818646147978,0.000906039790864532,0.00964900844563388
"LOC126317302",117.769643616457,-3.63057351289248,0.538865275871964,-6.73744194598116,0.0000000000161199313014041,0.0000000007473786330651
"LOC126317290",19.3446510522846,-3.49755836003279,0.751940971800422,-4.65137356680852,0.00000329731405879245,0.0000573283012494597
"LOC126317322",518.09712216741,-3.19842344362361,0.581532990585972,-5.499986235348,0.0000000379820898839875,0.000000961421650188435
"LOC126317325",170.831969559989,-1.33058955986959,0.379182043744226,-3.50910487936273,0.000449617568087712,0.0051593615938065
"LOC126317266",171.051061591375,-2.08164652319842,0.357799782226252,-5.81790886021867,0.00000000595883746915675,0.000000173107999895123
"LOC126317289",45.7179489763781,-2.34680823346464,0.312373921686764,-7.51281739779135,0.0000000000000578682199421439,0.0000000000041287325834369
"LOC126317307",882.618294481433,-2.63675999462549,0.398430322426361,-6.61786979105443,0.0000000000364411778569379,0.00000000160317897472854
"LOC126317328",88.3794959704785,-3.64762614344573,0.801547110635943,-4.55073207182011,0.0000053459586849046,0.0000894457485919032
"LOC126317318",62.7744392896246,-2.5058522870876,0.447954871721918,-5.59398378112335,0.0000000221917694432872,0.000000584284254749646
"LOC126317256",744.573754013425,-2.27173665783727,0.513472057800849,-4.4242653973556,0.00000967709984751422,0.000155126501630117
"LOC126317321",40.7621205509017,-2.72186115634621,0.467798254877557,-5.8184508556122,0.00000000593955167674683,0.000000172912529786055
"LOC126317335",10.6994044282266,-2.03501159819168,0.737387959141329,-2.75975702201784,0.00578443658150198,0.0474399593372735
"LOC126317278",329.256595863772,-2.1771208182361,0.278582283229903,-7.81500098640303,0.00000000000000549625993116945,0.000000000000464315946332536
"LOC126317295",145.33217183943,-3.10537870631772,0.303475111327445,-10.2327294410877,0.00000000000000000000000141474778715718,0.000000000000000000000541141028587622
"LOC126317313",176.858948753235,-3.05986035013289,0.902506266626509,-3.39040343904801,0.000697898354765766,0.00763915766703068
"LOC126317316",351.88407363747,-1.98613285726573,0.204973489508459,-9.68970602992914,0.000000000000000000000333487149059093,0.0000000000000000000850392230100687
"LOC126317334",14.2143085725512,-3.16023962113622,1.04068659932424,-3.03668714787746,0.00239193572678003,0.0224060918080007
"LOC126317279",5.29682502246125,-3.89048821626678,1.09429309188488,-3.5552524685736,0.000377616312030034,0.0044215787556578
"LOC126317331",192.069557794885,-1.99474654920146,0.263991514423927,-7.55610101163415,0.0000000000000415331345294851,0.00000000000302598551571963
"LOC126317432",212.849643375895,-2.25146882486908,0.339941140034757,-6.62311370915236,0.0000000000351710253221153,0.00000000155225967527413
"LOC126317424",91.4197743406196,-3.62026202691192,0.428789357268558,-8.44298480254602,0.0000000000000000309335333432119,0.0000000000000038031674476431
"LOC126317437",89.7535626448009,-2.13159497734693,0.305725894330921,-6.97224218449637,0.00000000000311928957608518,0.000000000163317937120505
"LOC126317381",185.005154286895,-2.21254872230005,0.423117130888643,-5.22916365417112,0.000000170278584722662,0.00000386282720202809
"LOC126317593",49.4107291084617,-3.19513046119382,0.475407232992945,-6.72082845916909,0.0000000000180694221033743,0.000000000830942005373088
"LOC126317582",12.8740290857157,-2.50173119227972,0.843758364937061,-2.96498535154236,0.00302697342452823,0.0273859553585767
"LOC126317538",659.459623091716,-3.22846914904774,0.379940339515063,-8.49730553267494,0.000000000000000019404220389669,0.000000000000002451340502438
"LOC126317534",418.948773659169,-2.73777853110869,0.5479927574442,-4.99601225366098,0.000000585279432013976,0.0000120288026549738
"LOC126317535",63.8827236658786,-3.24399880637133,0.781696078434923,-4.14994893266744,0.000033254945870434,0.000488188277863407
"LOC126317592",113.921201569258,-2.76261101972227,0.354866425935173,-7.78493206969923,0.00000000000000697506739966499,0.000000000000571706417222541
"LOC126317617",14.0901482311938,-2.22121631962783,0.670891930668034,-3.31084071530875,0.000930161388524511,0.00986916128811504
"LOC126317621",394.709952184069,-2.12214909028574,0.242499794528932,-8.75113768408804,0.00000000000000000211212489325256,0.000000000000000312730750323524
"LOC126317634",305.138229878093,-2.91033953348525,0.384693596305144,-7.56534437130773,0.0000000000000386838403383353,0.00000000000283338553967488
"LOC126317677",256.495258689833,-2.55325116458354,0.217240245552648,-11.7531222545261,6.80568740438994e-32,7.20879350449611e-29
"LOC126317683",16.6300106406272,-2.62390514803974,0.556568491505241,-4.71443351193557,0.0000024238413169494,0.0000435721865984245
"LOC126317676",318.139806263363,-2.80495716061074,0.338453389046647,-8.28757297574038,0.000000000000000115582686223443,0.0000000000000128352708814258
"LOC126317674",157.249649679301,-2.01526209155625,0.337114242288961,-5.97797968389852,0.00000000225921900864791,0.0000000715159672392683
"LOC126317692",394.118027614112,-2.53145518295404,0.540787516668291,-4.68105328789752,0.00000285404733933542,0.0000502560509752541
"LOC126317667",60.8938593160834,-2.93179623414262,0.409896633293011,-7.15252577360606,0.000000000000851955285948726,0.0000000000486781090768214
"LOC126317688",1360.13376351351,-3.15480593178288,0.312508130740951,-10.095116323223,0.00000000000000000000000580621953505154,0.00000000000000000000185934053482929
"LOC126317685",6.67949423444603,-3.40148840831894,1.15090693509834,-2.95548519570639,0.00312177678756716,0.0280850455822153
"LOC126317666",197.70300778578,-3.13728991987919,0.330578882688672,-9.49029137724379,0.00000000000000000000230389365966254,0.000000000000000000566510994527734
"LOC126317678",865.155232837083,-3.19950752879951,0.483961288273672,-6.6110815189628,0.0000000000381522307394475,0.00000000166779751518156
"LOC126317652",55.789005484605,-1.70051269703251,0.612646197495583,-2.77568473285884,0.00550855952704177,0.0456395094388479
